,problem,instance,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_3,1,100,50,186,10,Adam,0.001,55.82,56.06,56.06,904.0082640647888,1.1780238151550293,905.1862878799438,time,900,0,100,10.852699999999997,4.071138328526802,11.05992,4.322744613506562,10.851940000000003,4.343409644092991,0.031,decision-focused
