,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor
0,RCPSP_penalty,20_1_factory_1,1,0,25,5400.0,100,50,1114.2,134.4,145.49,1116.98,132.36,146.28,1114.76,136.52,155.3,5400.669439792633,145.49,0.0,146.28,0.0,155.3,0.0,1
