,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,40_1_factory_1,1,0,10,4800.0,100,50,1938.72,11.19,11.19,1938.18,9.56,9.56,1940.56,8.76,8.76,4800.748287200928,11.19,15.197167499241429,9.56,14.823171050756985,8.76,15.451291208180628,0,stochastic
