,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,40_2_factory_1,1,0,10,4800.0,100,50,1866.3,29.55,29.55,1858.76,29.28,29.28,1857.78,28.5,28.5,4800.700004577637,29.55,15.80719772761763,29.28,17.44252275331754,28.5,15.375630068390693,0,stochastic
