,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_penalty,60_3_factory_1,0,100,3600,100,50,2984.3,44.59,44.59,3001.6,46.2,46.2,2989.12,46.78,46.78,0.30798840522766113,44.59,29.408534475556582,46.2,36.824991513916196,46.78,30.11995351922045,0,deterministic
