,problem,instance,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_1,0,25,900,100,50,54.88,8.29,129.11,54.66,7.86,125.24,55.56,7.9,136.92,0.03399968147277832,129.11,0.0,125.24,0.0,136.92,0.0,1,deterministic
