,problem,instance,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_3,1,0,100,900,100,50,70.13,22.32,29.31,69.96,22.16,29.96,70.46,22.16,32.16,900.5998997688293,29.31,0.0,29.96,0.0,32.16,0.0,1,stochastic
