,problem,instance,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j301_2,1,100,50,200,10,Adam,0.001,66.43,66.5,66.5,902.9621913433075,1.0539796352386475,904.0161709785461,time,900,0,100,33.1,11.85875204226819,34.08,12.184974353686593,30.12,10.171804166420035,1,decision-focused
