,problem,instance,num_tasks,num_resources,total_capacity,seed,train_size,test_size,epochs,batch_size,optimizer,learning rate,training_obj,val_obj,test_obj,training_time,inference_time,total_time,stop_criterium,budget,noise_factor,scenarios,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j302_8,32,4,43,1,100,50,740,10,Adam,0.001,60.89,59.82,64.0,1800.6365377902985,1.456982135772705,1802.0935199260712,time,1800,0,50,3.51,3.210903299696209,4.02,3.0950928903669435,4.08,3.7193547827546647,0,decision-focused
