,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j302_7,32,4,56,0,50,1800,100,50,53.35,4.34,4.34,53.38,3.82,3.82,51.8,4.22,4.22,0.029999256134033203,4.34,3.6693868697644842,3.82,3.4099266854288817,4.22,3.1131334696732806,0,deterministic
