,problem,instance,num_tasks,num_resources,total_capacity,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j302_9,32,4,63,0,50,1800,100,50,60.77,6.37,6.37,59.42,5.76,5.76,60.72,5.12,5.12,0.03099679946899414,6.37,3.817472986151964,5.76,3.6031097679643347,5.12,3.5588762271256353,0,deterministic
