,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j303_8,32,4,57,1,0,50,1800,100,50,56.93,0.36,0.36,55.46,0.3,0.3,57.26,0.08,0.08,0.3119959831237793,0.36,0.9221713506718803,0.3,0.806225774829855,0.08,0.3370459909270544,0,stochastic
