,problem,instance,num_tasks,num_resources,total_capacity,seed,noise_factor,scenarios,budget,train_size,test_size,training_obj,training_regret,training_ph_regret,val_obj,val_regret,val_ph_regret,test_obj,test_regret,test_ph_regret,total_time,training_loss,std_training_loss,val_loss,std_val,test_loss,std_test_loss,penalty_factor,algorithm
0,RCPSP_benchmark,j303_10,32,4,54,1,0,50,1800,100,50,62.48,2.15,2.15,60.7,1.72,1.72,63.44,1.38,1.38,97.7398087978363,2.15,2.4015619917045656,1.72,2.2094343167426365,1.38,1.9482299658921172,0,stochastic
